Transaction ID,Date,Month,Quarter,Year,Region,Country,City,Business Unit,Department,Product Category,Product Name,Customer Segment,Sales Channel,Revenue,Cost of Goods Sold (COGS),Operating Expense,Marketing Expense,Discount,Tax,Profit,Profit Margin,Budget,Actual Sales
TXN-12914,2023-10-01,October,Q4,2023,North America,USA,San Francisco,Consumer Goods,Engineering,Electronics,Wireless Headset Pro,Mid-Market,Partner Channel,9058.39,6164.88,1271.81,369.5,1253.01,180.77,1071.43,11.83,9116.82,9058.39
TXN-12915,2023-10-01,October,Q4,2023,Europe,Germany,Frankfurt,Enterprise Solutions,Operations,Software Services,SaaS ERP License,Consumer,Online Store,46088.42,10248.57,4854.42,2247.81,2308.93,4726.7,24010.92,52.1,41457.88,46088.42
TXN-12916,2023-10-01,October,Q4,2023,Europe,Netherlands,Amsterdam,Enterprise Solutions,Operations,Electronics,4K Display Monitor,Enterprise,Direct Sales,2917.67,1766.98,504.08,151.28,22.39,57.6,437.73,15.0,2866.41,2917.67
TXN-12917,2023-10-02,October,Q4,2023,Asia Pacific,Australia,Sydney,Enterprise Solutions,Sales,Electronics,4K Display Monitor,Enterprise,Reseller Network,7467.31,4609.6,1196.17,310.12,468.12,270.62,1080.8,14.47,7668.18,7467.31
TXN-12918,2023-10-02,October,Q4,2023,Middle East & Africa,Saudi Arabia,Riyadh,Financial Services,Marketing,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Direct Sales,37797.52,15611.54,6505.57,3768.17,3713.27,2391.21,9521.03,25.19,42278.03,37797.52
TXN-12919,2023-10-02,October,Q4,2023,Europe,Netherlands,Amsterdam,Financial Services,Marketing,Electronics,UltraBook Enterprise,Consumer,Reseller Network,5969.45,3645.7,1203.23,340.74,794.79,176.34,603.44,10.11,5471.39,5969.45
TXN-12920,2023-10-02,October,Q4,2023,Asia Pacific,Singapore,Singapore,Digital Services,Operations,Software Services,SaaS ERP License,Enterprise,Partner Channel,33873.92,7117.45,6324.48,1555.14,3808.42,2866.42,16010.43,47.26,34931.46,33873.92
TXN-12921,2023-10-02,October,Q4,2023,North America,Canada,Toronto,Consumer Goods,Operations,Software Services,CyberShield Security,Enterprise,Direct Sales,24096.05,5063.48,3632.16,1848.64,1083.98,1646.89,11904.88,49.41,24083.22,24096.05
TXN-12922,2023-10-02,October,Q4,2023,Europe,Germany,Frankfurt,Enterprise Solutions,Sales,Software Services,SaaS ERP License,Enterprise,Online Store,23883.83,4876.07,5133.77,1609.96,,2451.65,9812.38,41.08,21883.32,23883.83
TXN-12923,2023-10-02,October,Q4,2023,North America,USA,New York,Enterprise Solutions,Marketing,Software Services,SaaS ERP License,Consumer,Reseller Network,35916.88,9444.27,4197.21,2719.42,831.9,2624.9,16931.08,47.14,34583.75,35916.88
TXN-12924,2023-10-02,October,Q4,2023,Asia Pacific,India,Mumbai,Consumer Goods,Sales,Professional Consulting,Advisory Subscription,,Direct Sales,8469.86,4513.69,900.8,703.36,177.92,439.17,1912.84,22.58,8802.53,8469.86
TXN-12925,2023-10-02,October,Q4,2023,Latin America,Brazil,Sao Paulo,Digital Services,Marketing,Cloud Infrastructure,Load Balancer Cluster,SMB,Partner Channel,37303.15,16783.06,5798.74,3051.03,3747.87,1940.37,9729.95,26.08,38067.27,37303.15
TXN-12926,2023-10-02,October,Q4,2023,Asia Pacific,Australia,Sydney,Enterprise Solutions,Sales,Hardware Systems,Network Switch 48P,Enterprise,Partner Channel,73506.48,42803.68,7522.34,4470.39,4795.76,2237.64,16472.43,22.41,67524.31,73506.48
TXN-12927,2023-10-02,October,Q4,2023,North America,USA,San Francisco,Financial Services,Sales,Electronics,Wireless Headset Pro,Enterprise,Direct Sales,2499.43,1572.94,516.55,127.31,178.76,34.47,248.16,9.93,2211.69,2499.43
TXN-12928,2023-10-03,October,Q4,2023,North America,Canada,Toronto,Digital Services,Marketing,Cloud Infrastructure,Dedicated Cloud Compute,Consumer ,Partner Channel,35226.55,12276.04,5992.23,2694.51,3037.84,2555.15,11708.62,33.24,36908.77,35226.55
TXN-12929,2023-10-03,October,Q4,2023,North America,USA,New York,Enterprise Solutions,Operations,Hardware Systems,Storage Array V2,Enterprise,Reseller Network,31545.99,18096.55,4200.37,2911.1,3446.19,1165.59,5172.38,16.4,34818.96,31545.99
TXN-12930,2023-10-03,October,Q4,2023,Middle East & Africa,UAE,Dubai,Financial Services,Sales,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Online Store,24442.47,7553.67,4793.28,1156.86,1504.49,1251.44,9687.22,39.63,24176.3,24442.47
TXN-12931,2023-10-03,October,Q4,2023,North America,USA,New York,Financial Services,Marketing,Professional Consulting,Advisory Subscription,Mid-Market,Direct Sales,29625.66,14673.57,6172.39,1627.3,4176.09,1265.92,5886.48,19.87,29273.24,29625.66
TXN-12932,2023-10-03,October,Q4,2023,North America,USA,Chicago,Enterprise Solutions,Operations,Cloud Infrastructure,Dedicated Cloud Compute,SMB ,Reseller Network,50583.39,21398.35,6813.53,4053.45,1559.53,1944.69,16373.37,32.37,51545.56,50583.39
TXN-12933,2023-10-03,October,Q4,2023,Asia Pacific,Singapore,Singapore,Digital Services,Sales,Software Services,AI Analytics Platform,Mid-Market,Direct Sales,9605.01,1821.35,1271.97,705.49,46.37,921.63,4884.57,50.85,9401.48,9605.01
TXN-12934,2023-10-03,October,Q4,2023,North America,USA,Chicago,Consumer Goods,Operations,Electronics,4K Display Monitor,Consumer,Partner Channel,12598.59,7689.88,2068.09,543.77,1374.51,419.0,1877.85,14.91,11901.19,12598.59
TXN-12935,2023-10-03,October,Q4,2023,Europe,Netherlands,Amsterdam,Enterprise Solutions,Sales,Cloud Infrastructure,Load Balancer Cluster,Consumer,Reseller Network,55143.32,23811.56,5642.24,3405.66,328.56,2632.78,19651.08,35.64,53578.01,55143.32
TXN-12936,2023-10-03,October,Q4,2023,Latin America,Brazil,Sao Paulo,Financial Services,Engineering,Software Services,Cloud Database Engine,Enterprise,Reseller Network,43716.06,12546.03,8408.09,3612.98,1602.88,3155.71,15993.25,36.58,45776.92,43716.06
TXN-12937,2023-10-03,October,Q4,2023,North America,USA,Chicago,Consumer Goods,Sales,Electronics,Smart Hub Pro,Enterprise,Direct Sales,10612.33,6103.3,1832.05,896.44,1222.93,477.79,1302.75,12.28,10445.66,10612.33
TXN-12938,2023-10-04,October,Q4,2023,North America,Canada,Toronto,Enterprise Solutions,Engineering,Professional Consulting,Implementation Services,Consumer,Reseller Network,37233.17,15023.6,3774.12,1959.13,4460.79,1639.68,14836.64,39.85,39436.05,37233.17
TXN-12939,2023-10-04,October,Q4,2023,North America,USA,New York,Consumer Goods,Engineering,Software Services,CyberShield Security,Enterprise,Reseller Network,19722.91,5341.24,2865.09,1692.7,653.56,1800.9,8022.98,40.68,18205.98,19722.91
TXN-12940,2023-10-04,October,Q4,2023,Europe,UK,London,Consumer Goods,Operations,Electronics,UltraBook Enterprise,SMB,Direct Sales,8791.26,6108.86,1564.95,382.88,429.41,151.59,582.98,6.63,8100.59,8791.26
TXN-12941,2023-10-04,October,Q4,2023,Asia Pacific,Japan,Tokyo,Consumer Goods,Sales,Hardware Systems,Storage Array V2,Enterprise,Direct Sales,88801.79,47529.43,10576.74,6495.08,631.59,5027.46,19173.08,21.59,96819.54,88801.79
TXN-12942,2023-10-04,October,Q4,2023,Europe,UK,London,Digital Services,Marketing,Electronics,Smart Hub Pro,Consumer,Direct Sales,8063.75,5273.83,1118.47,508.44,871.8,254.57,908.44,11.27,8651.34,8063.75
TXN-12943,2023-10-04,October,Q4,2023,Europe,Netherlands,Amsterdam,Digital Services,Sales,Professional Consulting,Implementation Services,Mid-Market,Partner Channel,32629.87,16225.34,3757.81,1955.09,98.65,1385.38,9306.25,28.52,33179.96,32629.87
TXN-12944,2023-10-04,October,Q4,2023,Latin America,Mexico,Mexico City,Enterprise Solutions,Engineering,Electronics,Smart Hub Pro,Mid-Market,Partner Channel,14472.77,10340.79,2996.07,984.72,1621.52,118.19,33.0,0.23,12957.75,14472.77
TXN-12945,2023-10-04,October,Q4,2023,North America,USA,San Francisco,Financial Services,Sales,Professional Consulting,Implementation Services,Consumer,Reseller Network,36288.17,18415.65,5553.45,2753.51,4444.37,2091.23,7474.33,20.6,40263.63,36288.17
TXN-12946,2023-10-04,October,Q4,2023,Asia Pacific,Singapore,Singapore,Consumer Goods,Customer Support,Cloud Infrastructure,Load Balancer Cluster,SMB,Online Store,62289.04,25633.54,11516.82,3575.9,7438.59,2275.76,19287.02,30.96,62857.48,62289.04
TXN-12947,2023-10-04,October,Q4,2023,Asia Pacific,Japan,Tokyo,Consumer Goods,Sales,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Partner Channel,31764.01,13153.16,5178.72,3054.1,1559.88,1561.74,8816.29,27.76,35346.89,31764.01
TXN-12948,2023-10-04,October,Q4,2023,Asia Pacific,India,Mumbai,Enterprise Solutions,Engineering,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Direct Sales,39415.8,17664.75,4956.72,2150.18,1437.47,2673.16,11970.99,30.37,39514.96,39415.8
TXN-12949,2023-10-04,October,Q4,2023,Europe,Netherlands,Amsterdam,Financial Services,Operations,Hardware Systems,Storage Array V2,Enterprise,Direct Sales,22280.31,12531.68,3629.24,892.21,634.76,597.04,4630.14,20.78,20961.39,22280.31
TXN-12950,2023-10-04,October,Q4,2023,North America,USA,Chicago,Financial Services,Customer Support,Hardware Systems,Network Switch 48P,SMB,Partner Channel,66083.65,41416.9,11622.4,5218.12,9203.3,1285.83,6540.4,9.9,62510.85,66083.65
TXN-12951,2023-10-04,October,Q4,2023,North America,Canada,Toronto,Consumer Goods,Engineering,Professional Consulting,Advisory Subscription,Consumer,Partner Channel,36277.07,15861.58,5130.29,1808.92,2298.7,2671.09,10805.19,29.79,36896.65,36277.07
TXN-12952,2023-10-04,October,Q4,2023,Europe,Netherlands,Amsterdam,Digital Services,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Direct Sales,36156.11,10954.16,5145.41,2827.62,2013.18,3463.55,13765.37,38.07,37377.58,36156.11
TXN-12953,2023-10-05,October,Q4,2023,Asia Pacific,Singapore,Singapore,Financial Services,Operations,Software Services,CyberShield Security,SMB,Online Store,23815.79,5495.44,4515.9,1971.16,2351.01,2351.97,9481.32,39.81,24443.89,23815.79
TXN-12954,2023-10-05,October,Q4,2023,North America,Canada,Toronto,Digital Services,Engineering,Electronics,4K Display Monitor,Mid-Market,Partner Channel,12014.33,8431.88,2414.47,564.59,1097.12,163.11,440.28,3.66,11448.45,12014.33
TXN-12955,2023-10-05,October,Q4,2023,North America,USA,Chicago,Financial Services,Customer Support,Electronics,UltraBook Enterprise,Enterprise,Direct Sales,4626.03,3104.93,550.53,191.72,259.68,107.26,671.59,14.52,4512.46,4626.03
TXN-12956,2023-10-05,October,Q4,2023,Asia Pacific,India,Mumbai,Financial Services,Sales,Hardware Systems,Storage Array V2,SMB,Direct Sales,93255.63,60152.18,14430.04,7914.77,7257.36,2550.77,8207.87,8.8,95063.41,93255.63
TXN-12957,2023-10-05,October,Q4,2023,Asia Pacific,Australia,Sydney,Consumer Goods,Sales,Cloud Infrastructure,Load Balancer Cluster,Consumer,Direct Sales,60877.31,24440.26,10940.73,5634.89,7595.02,2920.44,16940.99,27.83,63877.88,60877.31
TXN-12958,2023-10-05,October,Q4,2023,North America,USA,Chicago,Digital Services,Operations,Software Services,Cloud Database Engine,SMB,Online Store,23633.22,6082.74,3225.57,1364.17,2215.29,1339.08,11621.66,49.18,26431.45,23633.22
TXN-12959,2023-10-05,October,Q4,2023,North America,USA,San Francisco,Digital Services,Sales,Electronics,UltraBook Enterprise,Consumer,Online Store,14401.66,8007.53,2190.49,1181.16,1865.51,592.56,2429.92,16.87,13272.32,14401.66
TXN-12960,2023-10-05,October,Q4,2023,Latin America,Mexico,Mexico City,Digital Services,Operations,Software Services,SaaS ERP License,,Partner Channel,39024.69,7415.85,5703.68,1891.01,466.35,4163.9,19850.25,50.87,37831.25,39024.69
TXN-12961,2023-10-05,October,Q4,2023,North America,Canada,Toronto,Consumer Goods,Operations,Software Services,Cloud Database Engine,Enterprise,Direct Sales,43522.18,11249.09,7812.86,2517.01,2712.25,4014.14,17929.08,41.2,44983.45,43522.18
TXN-12962,2023-10-06,October,Q4,2023,North America,USA,Chicago,Consumer Goods,Marketing,Professional Consulting,Advisory Subscription,Mid-Market,Direct Sales,25584.83,12015.99,4066.29,1926.07,2850.11,1453.37,6123.11,23.93,22787.77,25584.83
TXN-12963,2023-10-06,October,Q4,2023,Asia Pacific,Japan,Tokyo,Financial Services,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Online Store,48547.77,18222.28,10553.64,4668.92,2047.35,2344.71,12758.22,26.28,47747.85,48547.77
TXN-12964,2023-10-06,October,Q4,2023,North America,Canada,Toronto,Enterprise Solutions,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Reseller Network,29019.32,12368.8,2990.11,2506.33,2952.35,1811.74,9342.34,32.19,31877.79,29019.32
TXN-12965,2023-10-06,October,Q4,2023,middle east & africa,UAE,Dubai,Financial Services,Customer Support,Software Services,SaaS ERP License,Mid-Market,Online Store,42614.98,8417.76,7075.39,3443.16,1341.21,4678.03,19000.64,44.59,45040.17,42614.98
TXN-12966,2023-10-06,October,Q4,2023,North America,USA,Chicago,Enterprise Solutions,Sales,Electronics,UltraBook Enterprise,Mid-Market,Reseller Network,3208.94,2057.65,386.51,212.95,446.41,121.93,429.9,13.4,3426.18,3208.94
TXN-12967,2023-10-06,October,Q4,2023,Europe,UK,London,Consumer Goods,Customer Support,Electronics,Wireless Headset Pro,Enterprise,Direct Sales,4902.86,3151.48,754.96,,154.4,109.28,678.49,13.84,5168.04,4902.86
TXN-12968,2023-10-06,October,Q4,2023,Asia Pacific,Japan,Tokyo,Enterprise Solutions,Customer Support,Cloud Infrastructure,Load Balancer Cluster,Mid-Market ,Direct Sales,29052.24,11605.78,5002.77,1386.19,3299.24,1974.83,9082.67,31.26,26536.44,29052.24
TXN-12969,2023-10-06,October,Q4,2023,Asia Pacific,Japan,Tokyo,Enterprise Solutions,Sales,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Direct Sales,63458.7,24980.8,10025.46,3824.01,2276.18,4125.66,20502.77,32.31,64860.31,63458.7
TXN-12970,2023-10-07,October,Q4,2023,Europe,Germany,Frankfurt,Enterprise Solutions,Operations,Electronics,UltraBook Enterprise,Consumer,Partner Channel,14938.08,8561.87,1552.96,1039.32,1004.18,805.39,2978.54,19.94,13762.68,14938.08
TXN-12971,2023-10-07,October,Q4,2023,North America,USA,New York,Enterprise Solutions,Engineering,Software Services,AI Analytics Platform,Enterprise,Direct Sales,22037.69,6227.75,4215.13,1582.53,1422.57,1456.08,8556.2,38.83,24072.09,22037.69
TXN-12972,2023-10-07,October,Q4,2023,Asia Pacific,Japan,Tokyo,Financial Services,Engineering,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Online Store,46139.12,14263.83,6568.7,3640.29,5648.04,4497.33,17168.97,37.21,41949.29,46139.12
TXN-12973,2023-10-07,October,Q4,2023,Asia Pacific,India,Mumbai,Digital Services,Operations,Software Services,SaaS ERP License,Enterprise,Partner Channel,30249.62,5042.99,6421.15,3003.89,2439.66,2961.49,12820.1,42.38,30854.46,30249.62
TXN-12974,2023-10-07,October,Q4,2023,Europe,UK,London,Financial Services,Operations,Software Services,SaaS ERP License,Mid-Market,Partner Channel,44695.6,9376.19,5776.58,,419.35,3349.92,22946.64,51.34,48806.43,44695.6
TXN-12975,2023-10-07,October,Q4,2023,Europe,UK,London,Enterprise Solutions,Engineering,Cloud Infrastructure,Load Balancer Cluster,Consumer,Reseller Network,31075.58,12361.29,6357.11,1960.33,204.28,1433.2,8963.65,28.84,30071.75,31075.58
TXN-12976,2023-10-07,October,Q4,2023,Latin America,Mexico,Mexico City,Digital Services,Customer Support,Hardware Systems,Server Rack X1,Mid-Market,Partner Channel,22102.46,11122.61,2360.4,924.76,2320.41,900.71,6793.98,30.74,23998.44,22102.46
TXN-12977,2023-10-07,October,Q4,2023,Latin America,Brazil,Sao Paulo,Consumer Goods,Sales,Software Services,Cloud Database Engine,Consumer,Online Store,12792.62,3742.93,2790.02,591.07,864.07,843.96,4824.64,37.71,11540.22,12792.62
TXN-12978,2023-10-07,October,Q4,2023,North America,USA,Chicago,Enterprise Solutions,Engineering,Hardware Systems,Edge Compute Node,Consumer,Reseller Network,81717.24,46412.06,12984.77,5247.53,11615.12,2949.31,14123.57,17.28,73492.16,81717.24
TXN-12979,2023-10-08,October,Q4,2023,North America,USA,New York,Consumer Goods,Operations,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Partner Channel,18168.63,5748.44,2907.52,1370.01,280.99,1050.91,7091.75,39.03,17766.57,18168.63
TXN-12980,2023-10-08,October,Q4,2023,Middle East & Africa,Saudi Arabia,Riyadh,Enterprise Solutions,Operations,Hardware Systems,Storage Array V2,SMB,Direct Sales,22057.55,12448.94,3878.63,1059.8,1181.01,504.35,4165.83,18.89,22434.01,22057.55
TXN-12981,2023-10-08,October,Q4,2023,Europe,Netherlands,Amsterdam,Digital Services,Engineering,Hardware Systems,Storage Array V2,Mid-Market,Online Store,12327.59,8010.11,2588.84,888.26,207.4,251.47,588.91,4.78,11924.42,12327.59
TXN-12982,2023-10-08,October,Q4,2023,North America,USA,San Francisco,Consumer Goods,Sales,Software Services,AI Analytics Platform,SMB,Online Store,26717.37,4944.0,5092.0,1908.63,2604.97,1929.4,12843.34,48.07,27866.32,26717.37
TXN-12983,2023-10-08,October,Q4,2023,Asia Pacific,Japan,Tokyo,Financial Services,Sales,Hardware Systems,Storage Array V2,Enterprise,Direct Sales,38953.75,24871.85,5450.47,2713.44,4514.27,867.37,5050.62,12.97,41804.21,38953.75
TXN-12984,2023-10-08,October,Q4,2023,Latin America,Brazil,Sao Paulo,Financial Services,Operations,Software Services,SaaS ERP License,Enterprise,Direct Sales,37598.66,6296.58,6627.35,2111.93,3675.31,3101.55,19461.25,51.76,34125.91,37598.66
TXN-12985,2023-10-08,October,Q4,2023,North America,USA,San Francisco,Digital Services,Marketing,Electronics,UltraBook Enterprise,Mid-Market,Partner Channel,16212.8,10407.09,2084.45,1551.06,1699.87,654.55,1515.65,9.35,16800.48,16212.8
TXN-12986,2023-10-08,October,Q4,2023,Asia Pacific,India,Mumbai,Digital Services,Operations,Hardware Systems,Storage Array V2,Mid-Market,Partner Channel,74688.83,42270.71,11935.26,5833.16,317.84,2145.72,12503.98,16.74,70211.34,74688.83
TXN-12987,2023-10-08,October,Q4,2023,Latin America,Colombia,Bogota,Enterprise Solutions,Customer Support,Professional Consulting,24/7 Premium Support,Enterprise,Direct Sales,36682.27,18550.31,4447.6,3271.42,4331.04,2240.87,8172.07,22.28,34712.1,36682.27
TXN-12988,2023-10-09,October,Q4,2023,Europe,Netherlands,Amsterdam,Consumer Goods,Operations,Electronics,4K Display Monitor,Consumer,Direct Sales,6905.9,3877.89,953.49,527.77,630.58,186.01,1360.74,19.7,7199.46,6905.9
TXN-12989,2023-10-09,October,Q4,2023,Latin America,Colombia,Bogota,Digital Services,Operations,Electronics,Wireless Headset Pro,Enterprise,Partner Channel,3934.87,2372.58,430.35,365.34,183.23,116.64,649.96,16.52,4152.65,3934.87
TXN-12990,2023-10-09,October,Q4,2023,North America,USA,New York,Enterprise Solutions,Customer Support,Electronics,Smart Hub Pro,Consumer,Direct Sales,1633.5,1147.15,277.04,99.78,125.78,22.2,87.33,5.35,1686.33,1633.5
TXN-12991,2023-10-09,October,Q4,2023,Asia Pacific,Japan,Tokyo,Financial Services,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Direct Sales,58347.88,20858.07,9769.5,5651.66,5703.94,4090.73,17977.92,30.81,54826.97,58347.88
TXN-12992,2023-10-09,October,Q4,2023,Asia Pacific,Singapore,Singapore,Financial Services,Engineering,Software Services,SaaS ERP License,Enterprise,Direct Sales,22259.77,3834.38,4483.5,2125.87,2235.19,1259.42,10556.6,47.42,21413.71,22259.77
TXN-12993,2023-10-09,October,Q4,2023,Middle East & Africa,South Africa,Johannesburg,Consumer Goods,Customer Support,Hardware Systems,Edge Compute Node,Consumer,Direct Sales,14941.21,9359.07,2079.95,1187.15,234.54,463.36,1851.68,12.39,14493.8,14941.21
TXN-12994,2023-10-09,October,Q4,2023,Europe,Netherlands,Amsterdam,Financial Services,Engineering,Professional Consulting,Implementation Services,SMB,Online Store,6728.48,3364.64,792.17,368.31,714.14,374.69,1828.67,27.18,6428.65,6728.48
