Transaction ID,Date,Month,Quarter,Year,Region,Country,City,Business Unit,Department,Product Category,Product Name,Customer Segment,Sales Channel,Revenue,Cost of Goods Sold (COGS),Operating Expense,Marketing Expense,Discount,Tax,Profit,Profit Margin,Budget,Actual Sales,Gross Profit,Operating Profit,Gross Margin,Budget Variance,Budget Utilization,Total Expense,Cost Ratio
TXN-11096,2023-04-16,April,Q2,2023,North America,Canada,Toronto,Digital Services,Sales,Electronics,Wireless Headset Pro,SMB,Partner Channel,13500.66,9525.72,2171.96,1276.55,1253.32,199.94,326.49,2.42,12787.14,13500.66,3974.94,526.43,29.44,713.52,105.58,13174.17,97.58
TXN-11097,2023-04-16,April,Q2,2023,North America,USA,Chicago,Digital Services,Operations,Software Services,Ai Analytics Platform,SMB,Direct Sales,7076.62,1865.14,1039.03,749.9,827.15,594.75,2827.8,39.96,6661.09,7076.62,5211.48,3422.55,73.64,415.53,106.24,4248.82,60.04
TXN-11098,2023-04-16,April,Q2,2023,North America,USA,San Francisco,Financial Services,Operations,Electronics,Ultrabook Enterprise,Enterprise,Direct Sales,9856.46,5931.05,2001.06,504.19,1424.0,329.52,1090.64,11.07,10773.18,9856.46,3925.41,1420.16,39.83,-916.72,91.49,8765.82,88.93
TXN-11099,2023-04-16,April,Q2,2023,North America,USA,New York,Enterprise Solutions,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Direct Sales,58906.22,20798.73,9146.04,5433.92,5730.08,5067.95,18459.58,31.34,63961.28,58906.22,38107.49,23527.53,64.69,-5055.06,92.1,40446.64,68.66
TXN-11100,2023-04-16,April,Q2,2023,Asia Pacific,Singapore,Singapore,Digital Services,Marketing,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Reseller Network,13218.34,4836.58,2872.13,930.11,1466.36,457.52,4122.0,31.18,13836.44,13218.34,8381.76,4579.52,63.41,-618.1,95.53,9096.34,68.82
TXN-11101,2023-04-16,April,Q2,2023,Middle East & Africa,UAE,Dubai,Digital Services,Sales,Cloud Infrastructure,Object Storage Multi-Region,SMB,Partner Channel,13547.69,4175.24,2663.19,1419.65,244.92,739.04,4550.57,33.59,14458.18,13547.69,9372.45,5289.61,69.18,-910.49,93.7,8997.12,66.41
TXN-11102,2023-04-16,April,Q2,2023,Europe,UK,London,Digital Services,Customer Support,Software Services,Cloud Database Engine,Mid-Market,Reseller Network,20946.36,3863.96,2915.65,2266.86,1564.5,1635.2,10264.69,49.0,21168.86,20946.36,17082.4,11899.89,81.55,-222.5,98.95,10681.67,51.0
TXN-11103,2023-04-16,April,Q2,2023,North America,USA,San Francisco,Financial Services,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Partner Channel,56186.51,20329.23,10611.5,2583.11,484.86,2334.72,20327.95,36.18,55492.98,56186.51,35857.28,22662.67,63.82,693.53,101.25,35858.56,63.82
TXN-11104,2023-04-16,April,Q2,2023,North America,USA,Chicago,Enterprise Solutions,Operations,Software Services,Ai Analytics Platform,Enterprise,Direct Sales,7960.8,1476.21,851.2,712.4,950.18,642.06,4278.93,53.75,7745.12,7960.8,6484.59,4920.99,81.46,215.68,102.78,3681.87,46.25
TXN-11105,2023-04-16,April,Q2,2023,Latin America,Brazil,Sao Paulo,Enterprise Solutions,Sales,Software Services,Ai Analytics Platform,Mid-Market,Online Store,13685.67,3556.72,2338.11,1304.8,1504.26,1189.6,5296.44,38.7,15118.51,13685.67,10128.95,6486.04,74.01,-1432.84,90.52,8389.23,61.3
TXN-11106,2023-04-16,April,Q2,2023,North America,USA,Chicago,Enterprise Solutions,Customer Support,Software Services,Cloud Database Engine,Enterprise,Online Store,11792.86,2917.07,2055.29,721.52,823.29,1155.6,4943.38,41.92,12566.94,11792.86,8875.79,6098.98,75.26,-774.08,93.84,6849.48,58.08
TXN-11107,2023-04-17,April,Q2,2023,North America,Canada,Toronto,Digital Services,Engineering,Software Services,Cloud Database Engine,Enterprise,Reseller Network,6628.1,1144.58,1390.61,573.81,790.59,334.15,3184.95,48.05,6499.4,6628.1,5483.52,3519.1,82.73,128.7,101.98,3443.15,51.95
TXN-11108,2023-04-17,April,Q2,2023,Middle East & Africa,South Africa,Johannesburg,Financial Services,Engineering,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Direct Sales,30244.15,13226.02,4759.45,3413.95,3707.06,2187.18,6657.55,22.01,33493.79,30244.15,17018.13,8844.73,56.27,-3249.64,90.3,23586.6,77.99
TXN-11109,2023-04-17,April,Q2,2023,Asia Pacific,India,Mumbai,Enterprise Solutions,Marketing,Software Services,Cybershield Security,SMB,Partner Channel,20176.76,4308.43,2729.68,1046.38,1387.49,2233.5,9858.77,48.86,20909.25,20176.76,15868.33,12092.27,78.65,-732.49,96.5,10317.99,51.14
TXN-11110,2023-04-17,April,Q2,2023,North America,USA,Chicago,Digital Services,Engineering,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Direct Sales,26147.99,10061.56,2855.97,1268.22,3664.33,1988.13,9974.11,38.14,24736.54,26147.99,16086.43,11962.24,61.52,1411.45,105.71,16173.88,61.86
TXN-11111,2023-04-17,April,Q2,2023,North America,Canada,Toronto,Consumer Goods,Marketing,Cloud Infrastructure,Object Storage Multi-Region,Mid-Market,Partner Channel,48136.88,17275.63,8644.05,4700.79,2143.9,1992.04,15524.37,32.25,52696.39,48136.88,30861.25,17516.41,64.11,-4559.51,91.35,32612.51,67.75
TXN-11112,2023-04-17,April,Q2,2023,Asia Pacific,Japan,Tokyo,Consumer Goods,Sales,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Direct Sales,53663.21,20418.45,5607.8,4907.88,4164.38,2819.99,19909.09,37.1,57068.79,53663.21,33244.76,22729.08,61.95,-3405.58,94.03,33754.12,62.9
TXN-11113,2023-04-17,April,Q2,2023,Middle East & Africa,South Africa,Johannesburg,Financial Services,Engineering,Electronics,4K Display Monitor,Mid-Market,Partner Channel,10795.82,5948.79,1601.71,468.04,1090.65,574.08,2203.2,20.41,11198.1,10795.82,4847.03,2777.28,44.9,-402.28,96.41,8592.62,79.59
TXN-11114,2023-04-17,April,Q2,2023,North America,Canada,Toronto,Digital Services,Customer Support,Electronics,Ultrabook Enterprise,Enterprise,Online Store,10522.85,6461.47,1785.95,854.62,827.82,370.75,1050.06,9.98,11038.19,10522.85,4061.38,1420.81,38.6,-515.34,95.33,9472.79,90.02
TXN-11115,2023-04-18,April,Q2,2023,Middle East & Africa,South Africa,Johannesburg,Digital Services,Engineering,Electronics,Wireless Headset Pro,Mid-Market,Online Store,2062.0,1467.63,417.0,162.78,49.05,28.81,-14.22,-0.69,2027.69,2062.0,594.37,14.59,28.82,34.31,101.69,2076.22,100.69
TXN-11116,2023-04-18,April,Q2,2023,Europe,Germany,Frankfurt,Consumer Goods,Marketing,Software Services,Cloud Database Engine,SMB,Partner Channel,28568.38,5735.47,3421.81,1377.35,5.07,1953.65,16080.1,56.29,27960.47,28568.38,22832.91,18033.75,79.92,607.91,102.17,12488.28,43.71
TXN-11117,2023-04-18,April,Q2,2023,North America,Canada,Toronto,Enterprise Solutions,Sales,Electronics,4K Display Monitor,SMB,Online Store,1466.71,863.21,271.57,93.98,202.44,50.21,187.74,12.8,1392.76,1466.71,603.5,237.95,41.15,73.95,105.31,1278.97,87.2
TXN-11118,2023-04-18,April,Q2,2023,Europe,Germany,Frankfurt,Enterprise Solutions,Marketing,Electronics,4K Display Monitor,Consumer,Direct Sales,12903.44,9285.15,2201.67,835.52,1303.63,233.01,348.09,2.7,11885.67,12903.44,3618.29,581.1,28.04,1017.77,108.56,12555.35,97.3
TXN-11119,2023-04-18,April,Q2,2023,Europe,UK,London,Digital Services,Customer Support,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Direct Sales,39382.55,13110.85,5024.71,3214.53,2417.73,2326.51,15705.95,39.88,35166.58,39382.55,26271.7,18032.46,66.71,4215.97,111.99,23676.6,60.12
TXN-11120,2023-04-18,April,Q2,2023,Europe,Germany,Frankfurt,Consumer Goods,Customer Support,Electronics,Ultrabook Enterprise,Mid-Market,Reseller Network,6840.42,4846.19,1425.25,387.51,265.71,55.79,125.68,1.84,6341.43,6840.42,1994.23,181.47,29.15,498.99,107.87,6714.74,98.16
TXN-11121,2023-04-18,April,Q2,2023,Middle East & Africa,South Africa,Johannesburg,Consumer Goods,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Online Store,40848.27,18059.23,4919.38,2027.42,204.59,2079.73,13762.51,33.69,39256.45,40848.27,22789.04,15842.24,55.79,1591.82,104.05,27085.76,66.31
TXN-11122,2023-04-18,April,Q2,2023,Europe,Netherlands,Amsterdam,Digital Services,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Online Store,28649.1,12390.09,3242.84,2610.87,576.34,1744.37,8660.93,30.23,30131.39,28649.1,16259.01,10405.3,56.75,-1482.29,95.08,19988.17,69.77
TXN-11123,2023-04-18,April,Q2,2023,North America,Canada,Toronto,Consumer Goods,Engineering,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Direct Sales,13800.53,5663.44,2012.35,647.55,1599.74,632.62,4844.57,35.1,14583.69,13800.53,8137.09,5477.19,58.96,-783.16,94.63,8955.96,64.9
TXN-11124,2023-04-19,April,Q2,2023,Europe,France,Paris,Financial Services,Sales,Electronics,Ultrabook Enterprise,Enterprise,Direct Sales,10890.62,6987.51,1515.49,905.43,966.51,325.98,1156.21,10.62,11263.22,10890.62,3903.11,1482.19,35.84,-372.6,96.69,9734.41,89.38
TXN-11125,2023-04-19,April,Q2,2023,Middle East & Africa,South Africa,Johannesburg,Digital Services,Customer Support,Software Services,Cybershield Security,Enterprise,Direct Sales,29399.63,4614.27,5507.13,2110.74,4249.0,2638.0,14529.49,49.42,31314.34,29399.63,24785.36,17167.49,84.31,-1914.71,93.89,14870.14,50.58
TXN-11126,2023-04-19,April,Q2,2023,Latin America,Mexico,Mexico City,Digital Services,Marketing,Software Services,Cybershield Security,Mid-Market,Partner Channel,15911.46,2998.82,2070.84,1420.76,1945.17,1357.68,8063.36,50.68,15450.34,15911.46,12912.64,9421.04,81.15,461.12,102.98,7848.1,49.32
TXN-11127,2023-04-19,April,Q2,2023,Middle East & Africa,UAE,Dubai,Digital Services,Sales,Electronics,4K Display Monitor,Enterprise,Direct Sales,13301.97,8690.63,2631.16,1087.09,1196.2,297.2,595.89,4.48,14604.54,13301.97,4611.34,893.09,34.67,-1302.57,91.08,12706.08,95.52
TXN-11128,2023-04-19,April,Q2,2023,North America,Canada,Toronto,Financial Services,Engineering,Software Services,Saas Erp License,Consumer,Online Store,12743.94,2139.47,2721.15,952.15,372.41,1366.88,5564.29,43.66,11534.36,12743.94,10604.47,6931.17,83.21,1209.58,110.49,7179.65,56.34
TXN-11129,2023-04-19,April,Q2,2023,Asia Pacific,India,Mumbai,Enterprise Solutions,Sales,Software Services,Saas Erp License,Enterprise,Online Store,24084.52,3628.12,5228.39,1636.95,932.81,1556.98,12034.08,49.97,22112.38,24084.52,20456.4,13591.06,84.94,1972.14,108.92,12050.44,50.03
TXN-11130,2023-04-19,April,Q2,2023,Middle East & Africa,South Africa,Johannesburg,Consumer Goods,Customer Support,Software Services,Cybershield Security,Mid-Market,Online Store,40933.14,10743.26,5212.76,3745.35,5663.5,3238.19,17993.58,43.96,43228.14,40933.14,30189.88,21231.77,73.75,-2295.0,94.69,22939.56,56.04
TXN-11131,2023-04-19,April,Q2,2023,Middle East & Africa,Saudi Arabia,Riyadh,Enterprise Solutions,Marketing,Electronics,Smart Hub Pro,Mid-Market,Direct Sales,14414.08,8921.02,2232.27,1385.6,1133.49,385.47,1489.72,10.34,12949.51,14414.08,5493.06,1875.19,38.11,1464.57,111.31,12924.36,89.66
TXN-11132,2023-04-19,April,Q2,2023,Europe,Germany,Frankfurt,Enterprise Solutions,Operations,Software Services,Cloud Database Engine,Enterprise,Partner Channel,26055.73,6520.86,3097.18,2392.13,1494.0,1860.74,12184.82,46.76,27128.03,26055.73,19534.87,14045.56,74.97,-1072.3,96.05,13870.91,53.24
TXN-11133,2023-04-19,April,Q2,2023,Europe,Germany,Frankfurt,Financial Services,Operations,Cloud Infrastructure,Object Storage Multi-Region,Mid-Market,Direct Sales,42813.19,13753.19,8061.61,3923.88,6237.29,3593.32,13481.19,31.49,40586.59,42813.19,29060.0,17074.51,67.88,2226.6,105.49,29332.0,68.51
TXN-11134,2023-04-19,April,Q2,2023,North America,USA,New York,Consumer Goods,Engineering,Hardware Systems,Storage Array V2,Enterprise,Online Store,78387.04,51983.94,9263.64,5547.13,507.98,2175.46,9416.87,12.01,83148.27,78387.04,26403.1,11592.33,33.68,-4761.23,94.27,68970.17,87.99
TXN-11135,2023-04-19,April,Q2,2023,Asia Pacific,Singapore,Singapore,Digital Services,Sales,Software Services,Ai Analytics Platform,Enterprise,Partner Channel,36407.04,9280.03,7086.49,2095.03,4711.93,2705.68,15239.81,41.86,34042.1,36407.04,27127.01,17945.49,74.51,2364.94,106.95,21167.23,58.14
TXN-11136,2023-04-20,April,Q2,2023,Europe,UK,London,Enterprise Solutions,Operations,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Direct Sales,43251.21,15388.86,8830.77,4270.7,140.65,2829.78,11931.1,27.59,40057.74,43251.21,27862.35,14760.88,64.42,3193.47,107.97,31320.11,72.41
TXN-11137,2023-04-20,April,Q2,2023,Europe,UK,London,Enterprise Solutions,Marketing,Software Services,Cloud Database Engine,SMB,Online Store,19535.79,3835.95,3235.77,983.15,107.26,2115.67,9365.25,47.94,21546.91,19535.79,15699.84,11480.92,80.36,-2011.12,90.67,10170.54,52.06
TXN-11138,2023-04-20,April,Q2,2023,North America,Canada,Toronto,Consumer Goods,Sales,Software Services,Ai Analytics Platform,Mid-Market,Online Store,24585.4,6473.35,4010.25,1620.0,2144.3,2031.72,10450.08,42.51,25543.12,24585.4,18112.05,12481.8,73.67,-957.72,96.25,14135.32,57.49
TXN-11139,2023-04-20,April,Q2,2023,Asia Pacific,Singapore,Singapore,Consumer Goods,Operations,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Partner Channel,30575.6,10848.22,5684.19,1766.47,43.53,1785.12,10491.6,34.31,28178.77,30575.6,19727.38,12276.72,64.52,2396.83,108.51,20084.0,65.69
TXN-11140,2023-04-20,April,Q2,2023,Europe,UK,London,Consumer Goods,Customer Support,Electronics,Ultrabook Enterprise,Mid-Market,Direct Sales,10865.04,6114.61,1215.86,604.96,456.94,581.95,2347.66,21.61,11321.17,10865.04,4750.43,2929.61,43.72,-456.13,95.97,8517.38,78.39
TXN-11141,2023-04-21,April,Q2,2023,Europe,Germany,Frankfurt,Digital Services,Sales,Cloud Infrastructure,Load Balancer Cluster,SMB,Partner Channel,12696.0,5136.69,1662.46,869.15,931.24,938.04,4089.66,32.21,11678.9,12696.0,7559.31,5027.7,59.54,1017.1,108.71,8606.34,67.79
TXN-11142,2023-04-21,April,Q2,2023,North America,USA,New York,Digital Services,Engineering,Electronics,Ultrabook Enterprise,Consumer,Direct Sales,3642.26,2398.18,708.2,365.17,392.66,45.58,125.13,3.44,3888.91,3642.26,1244.08,170.71,34.16,-246.65,93.66,3517.13,96.56
TXN-11143,2023-04-21,April,Q2,2023,Europe,Netherlands,Amsterdam,Consumer Goods,Marketing,Electronics,Smart Hub Pro,SMB,Direct Sales,7774.56,5530.71,1321.07,374.79,853.44,77.78,470.21,6.05,8226.66,7774.56,2243.85,547.99,28.86,-452.1,94.5,7304.35,93.95
TXN-11144,2023-04-21,April,Q2,2023,Latin America,Colombia,Bogota,Financial Services,Operations,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Reseller Network,15976.46,6232.47,2857.57,1174.53,1138.41,1164.43,4547.46,28.46,16533.49,15976.46,9743.99,5711.89,60.99,-557.03,96.63,11429.0,71.54
TXN-11145,2023-04-21,April,Q2,2023,Europe,Germany,Frankfurt,Enterprise Solutions,Customer Support,Electronics,Ultrabook Enterprise,Enterprise,Direct Sales,3823.79,2679.57,448.98,299.47,240.48,101.9,293.87,7.69,3415.04,3823.79,1144.22,395.77,29.92,408.75,111.97,3529.92,92.31
TXN-11146,2023-04-21,April,Q2,2023,Asia Pacific,Japan,Tokyo,Financial Services,Operations,Hardware Systems,Network Switch 48P,Enterprise,Reseller Network,13895.78,8920.45,2113.0,1037.52,354.62,376.36,1448.45,10.42,12510.82,13895.78,4975.33,1824.81,35.8,1384.96,111.07,12447.33,89.58
TXN-11147,2023-04-21,April,Q2,2023,Asia Pacific,India,Mumbai,Consumer Goods,Marketing,Electronics,Ultrabook Enterprise,Mid-Market,Direct Sales,1461.5,907.78,200.59,95.71,97.61,51.87,205.55,14.06,1502.36,1461.5,553.72,257.42,37.89,-40.86,97.28,1255.95,85.94
TXN-11148,2023-04-21,April,Q2,2023,Middle East & Africa,South Africa,Johannesburg,Digital Services,Engineering,Hardware Systems,Server Rack X1,SMB,Direct Sales,46834.97,26969.36,8383.28,4089.77,6650.07,1111.26,6281.3,13.41,44157.7,46834.97,19865.61,7392.56,42.42,2677.27,106.06,40553.67,86.59
TXN-11149,2023-04-21,April,Q2,2023,Latin America,Mexico,Mexico City,Digital Services,Operations,Software Services,Cloud Database Engine,Mid-Market,Reseller Network,28358.99,6236.03,4683.15,2968.71,2606.23,2523.62,11947.48,42.13,31567.68,28358.99,22122.96,14471.1,78.01,-3208.69,89.84,16411.51,57.87
TXN-11150,2023-04-21,April,Q2,2023,Asia Pacific,Australia,Sydney,Digital Services,Marketing,Hardware Systems,Edge Compute Node,Enterprise,Online Store,62641.74,38459.83,10519.0,4143.16,6842.36,1985.57,7534.18,12.03,57572.27,62641.74,24181.91,9519.75,38.6,5069.47,108.81,55107.56,87.97
TXN-11151,2023-04-21,April,Q2,2023,Middle East & Africa,Saudi Arabia,Riyadh,Consumer Goods,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Online Store,48511.72,20091.15,7036.0,4144.45,3272.05,3572.95,13667.17,28.17,52921.53,48511.72,28420.57,17240.12,58.58,-4409.81,91.67,34844.55,71.83
TXN-11152,2023-04-21,April,Q2,2023,North America,USA,Chicago,Enterprise Solutions,Marketing,Electronics,4K Display Monitor,Mid-Market,Partner Channel,5772.92,3830.19,1226.91,532.04,137.31,98.76,85.02,1.47,5830.97,5772.92,1942.73,183.78,33.65,-58.05,99.0,5687.9,98.53
TXN-11153,2023-04-21,April,Q2,2023,Latin America,Brazil,Sao Paulo,Digital Services,Sales,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Partner Channel,10100.23,3883.82,1157.49,658.7,1002.39,484.35,3915.87,38.77,9636.85,10100.23,6216.41,4400.22,61.55,463.38,104.81,6184.36,61.23
TXN-11154,2023-04-21,April,Q2,2023,Asia Pacific,India,Mumbai,Financial Services,Operations,Hardware Systems,Server Rack X1,Enterprise,Online Store,18201.01,12355.87,2181.29,4089.77,2265.59,657.46,-1083.38,-5.95,17889.35,18201.01,5845.14,-425.92,32.11,311.66,101.74,19284.39,105.95
TXN-11155,2023-04-21,April,Q2,2023,Latin America,Brazil,Sao Paulo,Financial Services,Customer Support,Software Services,Cloud Database Engine,SMB,Online Store,21740.0,3758.55,3383.7,1382.29,2269.4,1812.91,11402.55,52.45,23565.53,21740.0,17981.45,13215.46,82.71,-1825.53,92.25,10337.45,47.55
TXN-11156,2023-04-22,April,Q2,2023,North America,Canada,Toronto,Digital Services,Marketing,Software Services,Saas Erp License,Enterprise,Direct Sales,14181.49,2429.1,2013.57,1621.21,65.96,1609.01,6508.6,45.9,13832.15,14181.49,11752.39,8117.61,82.87,349.34,102.53,7672.89,54.1
TXN-11157,2023-04-22,April,Q2,2023,Europe,UK,London,Financial Services,Operations,Hardware Systems,Server Rack X1,Consumer,Partner Channel,32191.64,21675.24,7018.68,1604.67,4350.91,512.14,1380.91,4.29,35451.96,32191.64,10516.4,1893.05,32.67,-3260.32,90.8,30810.73,95.71
TXN-11158,2023-04-22,April,Q2,2023,Middle East & Africa,South Africa,Johannesburg,Financial Services,Customer Support,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Direct Sales,12733.51,4494.84,2318.45,870.66,1375.79,959.24,4090.32,32.12,13241.47,12733.51,8238.67,5049.56,64.7,-507.96,96.16,8643.19,67.88
TXN-11159,2023-04-22,April,Q2,2023,Europe,Germany,Frankfurt,Enterprise Solutions,Customer Support,Hardware Systems,Storage Array V2,SMB,Online Store,64111.14,35924.01,6925.0,6519.32,2113.01,3011.32,11731.49,18.3,68793.19,64111.14,28187.13,14742.81,43.97,-4682.05,93.19,52379.65,81.7
TXN-11160,2023-04-22,April,Q2,2023,North America,USA,Chicago,Financial Services,Customer Support,Hardware Systems,Server Rack X1,Enterprise,Partner Channel,17061.14,10126.21,2613.93,985.13,772.69,416.73,2919.14,17.11,16757.01,17061.14,6934.93,3335.87,40.65,304.13,101.81,14142.0,82.89
TXN-11161,2023-04-22,April,Q2,2023,North America,Canada,Toronto,Consumer Goods,Marketing,Hardware Systems,Edge Compute Node,SMB,Online Store,47329.43,26236.81,10394.72,4432.96,6757.28,1299.58,4965.36,10.49,51680.14,47329.43,21092.62,6264.94,44.57,-4350.71,91.58,42364.07,89.51
TXN-11162,2023-04-22,April,Q2,2023,Europe,UK,London,Enterprise Solutions,Marketing,Electronics,Smart Hub Pro,Mid-Market,Online Store,10638.04,6283.98,1824.44,897.2,507.98,399.39,1233.03,11.59,9567.95,10638.04,4354.06,1632.42,40.93,1070.09,111.18,9405.01,88.41
TXN-11163,2023-04-22,April,Q2,2023,North America,USA,Chicago,Financial Services,Sales,Hardware Systems,Server Rack X1,SMB,Online Store,68909.2,38495.68,13631.42,4970.76,5776.29,1637.73,10173.61,14.76,75862.41,68909.2,30413.52,11811.34,44.14,-6953.21,90.83,58735.59,85.24
TXN-11164,2023-04-22,April,Q2,2023,Asia Pacific,Singapore,Singapore,Financial Services,Customer Support,Electronics,4K Display Monitor,Enterprise,Direct Sales,10948.15,7612.44,1124.91,933.57,59.22,195.71,1081.52,9.88,11487.02,10948.15,3335.71,1277.23,30.47,-538.87,95.31,9866.63,90.12
TXN-11165,2023-04-22,April,Q2,2023,Asia Pacific,India,Mumbai,Financial Services,Sales,Electronics,Smart Hub Pro,Enterprise,Direct Sales,3056.13,2095.23,389.48,693.61,285.65,50.12,-172.31,-5.64,2722.33,3056.13,960.9,-122.19,31.44,333.8,112.26,3228.44,105.64
TXN-11166,2023-04-22,April,Q2,2023,North America,USA,New York,Enterprise Solutions,Marketing,Professional Consulting,24/7 Premium Support,Enterprise,Direct Sales,28951.0,13759.63,5321.87,2206.66,1032.33,1747.3,5915.54,20.43,29407.14,28951.0,15191.37,7662.84,52.47,-456.14,98.45,23035.46,79.57
TXN-11167,2023-04-22,April,Q2,2023,North America,USA,San Francisco,Financial Services,Marketing,Hardware Systems,Storage Array V2,SMB,Direct Sales,36411.09,23201.76,4552.14,3179.61,3822.04,1258.73,4218.85,11.59,38214.83,36411.09,13209.33,5477.58,36.28,-1803.74,95.28,32192.24,88.41
